"","CDW_CD","RPRSNTV_SEXDSTN","AGE_FACTOR","ORG_FORM_CD","N.Masked","Type1","Type2"
"2290",31191,2,"[40,50)",5,2611,0,0
"2291",31191,2,"[50,60)",1,426,0,0
"2292",31191,2,"[50,60)",2,227,0,0
"2293",31191,2,"[50,60)",3,508,0,0
"2294",31191,2,"[50,60)",4,1279,0,0
"2295",31191,2,"[50,60)",5,1776,0,0
"2296",31191,2,"[60,83]",1,1781,0,0
"2297",31191,2,"[60,83]",2,832,0,1
"2298",31191,2,"[60,83]",3,1971,0,0
"2299",31191,2,"[60,83]",4,4930,0,0
"2300",31191,2,"[60,83]",5,6878,0,0
"2301",31192,1,"[0,30)",1,1634,0,0
"2302",31192,1,"[0,30)",2,826,0,0
"2303",31192,1,"[0,30)",3,1835,0,0
"2304",31192,1,"[0,30)",4,4557,0,0
"2305",31192,1,"[0,30)",5,6159,0,0
"2306",31192,1,"[30,40)",1,2545,0,0
"2307",31192,1,"[30,40)",2,1265,0,0
"2308",31192,1,"[30,40)",3,2914,0,0
"2309",31192,1,"[30,40)",4,7039,0,0
"2310",31192,1,"[30,40)",5,9698,0,0
"2311",31192,1,"[40,50)",1,1932,0,0
"2312",31192,1,"[40,50)",2,927,0,0
"2313",31192,1,"[40,50)",3,2099,0,0
"2314",31192,1,"[40,50)",4,5308,0,0
"2315",31192,1,"[40,50)",5,7520,0,0
"2316",31192,1,"[50,60)",1,1293,0,0
"2317",31192,1,"[50,60)",2,619,0,0
"2318",31192,1,"[50,60)",3,1500,0,0
"2319",31192,1,"[50,60)",4,3808,0,0
"2320",31192,1,"[50,60)",5,4859,0,0
"2321",31192,1,"[60,83]",1,5121,0,0
"2322",31192,1,"[60,83]",2,2520,0,0
"2323",31192,1,"[60,83]",3,5799,0,0
"2324",31192,1,"[60,83]",4,14297,0,0
"2325",31192,1,"[60,83]",5,19682,0,0
"2326",31192,2,"[0,30)",1,605,0,0
"2327",31192,2,"[0,30)",2,274,0,0
"2328",31192,2,"[0,30)",3,612,0,0
"2329",31192,2,"[0,30)",4,1569,0,0
"2330",31192,2,"[0,30)",5,2166,0,0
"2331",31192,2,"[30,40)",1,924,0,0
"2332",31192,2,"[30,40)",2,419,0,0
"2333",31192,2,"[30,40)",3,982,0,0
"2334",31192,2,"[30,40)",4,2436,0,0
"2335",31192,2,"[30,40)",5,3393,0,0
"2336",31192,2,"[40,50)",1,722,0,0
"2337",31192,2,"[40,50)",2,347,0,0
"2338",31192,2,"[40,50)",3,741,0,0
"2339",31192,2,"[40,50)",4,1935,0,0
"2340",31192,2,"[40,50)",5,2538,0,0
"2341",31192,2,"[50,60)",1,436,0,0
"2342",31192,2,"[50,60)",2,195,0,0
"2343",31192,2,"[50,60)",3,490,0,0
"2344",31192,2,"[50,60)",4,1192,0,1
"2345",31192,2,"[50,60)",5,1707,0,0
"2346",31192,2,"[60,83]",1,1835,0,0
"2347",31192,2,"[60,83]",2,851,0,0
"2348",31192,2,"[60,83]",3,2005,0,0
"2349",31192,2,"[60,83]",4,4897,0,0
"2350",31192,2,"[60,83]",5,6653,0,0
"2351",31230,1,"[0,30)",1,1569,0,0
"2352",31230,1,"[0,30)",2,799,0,0
"2353",31230,1,"[0,30)",3,1818,0,0
"2354",31230,1,"[0,30)",4,4589,0,0
"2355",31230,1,"[0,30)",5,6304,0,0
"2356",31230,1,"[30,40)",1,2582,0,0
"2357",31230,1,"[30,40)",2,1164,0,0
"2358",31230,1,"[30,40)",3,2769,0,0
"2359",31230,1,"[30,40)",4,7144,0,0
"2360",31230,1,"[30,40)",5,9655,0,0
"2361",31230,1,"[40,50)",1,1997,0,0
"2362",31230,1,"[40,50)",2,943,0,0
"2363",31230,1,"[40,50)",3,2241,0,0
"2364",31230,1,"[40,50)",4,5455,0,0
"2365",31230,1,"[40,50)",5,7518,0,0
"2366",31230,1,"[50,60)",1,1365,0,0
"2367",31230,1,"[50,60)",2,650,0,0
"2368",31230,1,"[50,60)",3,1465,0,0
"2369",31230,1,"[50,60)",4,3458,0,0
"2370",31230,1,"[50,60)",5,4926,0,0
"2371",31230,1,"[60,83]",1,5123,0,0
"2372",31230,1,"[60,83]",2,2537,0,0
"2373",31230,1,"[60,83]",3,5729,0,0
"2374",31230,1,"[60,83]",4,14118,0,0
"2375",31230,1,"[60,83]",5,19566,0,0
"2376",31230,2,"[0,30)",1,567,0,0
"2377",31230,2,"[0,30)",2,244,0,0
"2378",31230,2,"[0,30)",3,661,0,0
"2379",31230,2,"[0,30)",4,1569,1,0
"2380",31230,2,"[0,30)",5,2095,0,0
"2381",31230,2,"[30,40)",1,833,0,0
"2382",31230,2,"[30,40)",2,390,0,0
"2383",31230,2,"[30,40)",3,1050,0,0
"2384",31230,2,"[30,40)",4,2499,0,0
"2385",31230,2,"[30,40)",5,3320,0,0
"2386",31230,2,"[40,50)",1,574,0,0
"2387",31230,2,"[40,50)",2,340,0,0
"2388",31230,2,"[40,50)",3,751,0,0
"2389",31230,2,"[40,50)",4,1895,0,0
"2390",31230,2,"[40,50)",5,2557,0,0
"2391",31230,2,"[50,60)",1,480,0,0
"2392",31230,2,"[50,60)",2,224,0,0
"2393",31230,2,"[50,60)",3,506,0,0
"2394",31230,2,"[50,60)",4,1254,0,1
"2395",31230,2,"[50,60)",5,1790,0,0
"2396",31230,2,"[60,83]",1,1847,0,0
"2397",31230,2,"[60,83]",2,815,0,0
"2398",31230,2,"[60,83]",3,2009,0,1
"2399",31230,2,"[60,83]",4,5031,0,0
"2400",31230,2,"[60,83]",5,6930,0,0
"2401",31240,1,"[0,30)",1,4872,0,0
"2402",31240,1,"[0,30)",2,2274,0,0
"2403",31240,1,"[0,30)",3,5443,0,1
"2404",31240,1,"[0,30)",4,13720,0,0
"2405",31240,1,"[0,30)",5,18585,0,0
"2406",31240,1,"[30,40)",1,7650,0,0
"2407",31240,1,"[30,40)",2,3624,0,0
"2408",31240,1,"[30,40)",3,8448,0,0
"2409",31240,1,"[30,40)",4,21437,0,0
"2410",31240,1,"[30,40)",5,28991,0,0
"2411",31240,1,"[40,50)",1,5903,0,0
"2412",31240,1,"[40,50)",2,2818,0,0
"2413",31240,1,"[40,50)",3,6513,0,0
"2414",31240,1,"[40,50)",4,16304,0,0
"2415",31240,1,"[40,50)",5,22550,0,0
"2416",31240,1,"[50,60)",1,3836,0,0
"2417",31240,1,"[50,60)",2,1892,0,0
"2418",31240,1,"[50,60)",3,4354,0,0
"2419",31240,1,"[50,60)",4,10876,0,0
"2420",31240,1,"[50,60)",5,15011,0,0
"2421",31240,1,"[60,83]",1,15448,0,0
"2422",31240,1,"[60,83]",2,7315,0,0
"2423",31240,1,"[60,83]",3,17362,0,0
"2424",31240,1,"[60,83]",4,42805,0,0
"2425",31240,1,"[60,83]",5,59227,0,0
"2426",31240,2,"[0,30)",1,1690,0,0
"2427",31240,2,"[0,30)",2,763,0,0
"2428",31240,2,"[0,30)",3,1881,0,0
"2429",31240,2,"[0,30)",4,4691,0,0
"2430",31240,2,"[0,30)",5,6457,0,0
"2431",31240,2,"[30,40)",1,2672,0,0
"2432",31240,2,"[30,40)",2,1198,0,0
"2433",31240,2,"[30,40)",3,2995,0,0
"2434",31240,2,"[30,40)",4,7199,0,0
"2435",31240,2,"[30,40)",5,10003,0,0
"2436",31240,2,"[40,50)",1,2041,0,0
"2437",31240,2,"[40,50)",2,974,0,0
"2438",31240,2,"[40,50)",3,2294,0,0
"2439",31240,2,"[40,50)",4,5632,0,1
"2440",31240,2,"[40,50)",5,7751,0,0
"2441",31240,2,"[50,60)",1,1341,0,0
"2442",31240,2,"[50,60)",2,653,0,0
"2443",31240,2,"[50,60)",3,1529,0,0
"2444",31240,2,"[50,60)",4,3699,0,0
"2445",31240,2,"[50,60)",5,5057,0,0
"2446",31240,2,"[60,83]",1,5279,0,1
"2447",31240,2,"[60,83]",2,2577,0,0
"2448",31240,2,"[60,83]",3,6059,0,0
"2449",31240,2,"[60,83]",4,14962,0,0
"2450",31240,2,"[60,83]",5,20286,0,0
"2451",31270,1,"[0,30)",1,1635,0,0
"2452",31270,1,"[0,30)",2,755,0,0
"2453",31270,1,"[0,30)",3,1801,0,0
"2454",31270,1,"[0,30)",4,4618,0,0
"2455",31270,1,"[0,30)",5,6335,0,0
"2456",31270,1,"[30,40)",1,2615,0,0
"2457",31270,1,"[30,40)",2,1238,0,0
"2458",31270,1,"[30,40)",3,2865,0,0
"2459",31270,1,"[30,40)",4,7058,0,0
"2460",31270,1,"[30,40)",5,9642,0,0
"2461",31270,1,"[40,50)",1,2085,0,0
"2462",31270,1,"[40,50)",2,900,0,0
"2463",31270,1,"[40,50)",3,2229,0,0
"2464",31270,1,"[40,50)",4,5396,0,0
"2465",31270,1,"[40,50)",5,7423,0,0
"2466",31270,1,"[50,60)",1,1303,0,0
"2467",31270,1,"[50,60)",2,616,0,0
"2468",31270,1,"[50,60)",3,1539,0,0
"2469",31270,1,"[50,60)",4,3599,0,0
"2470",31270,1,"[50,60)",5,4977,0,0
"2471",31270,1,"[60,83]",1,5115,0,0
"2472",31270,1,"[60,83]",2,2418,0,0
"2473",31270,1,"[60,83]",3,5642,0,0
"2474",31270,1,"[60,83]",4,14130,0,0
"2475",31270,1,"[60,83]",5,19781,0,0
"2476",31270,2,"[0,30)",1,555,0,0
"2477",31270,2,"[0,30)",2,257,0,0
"2478",31270,2,"[0,30)",3,637,0,0
"2479",31270,2,"[0,30)",4,1554,0,0
"2480",31270,2,"[0,30)",5,2134,0,0
"2481",31270,2,"[30,40)",1,861,0,0
"2482",31270,2,"[30,40)",2,370,0,0
"2483",31270,2,"[30,40)",3,964,0,0
"2484",31270,2,"[30,40)",4,2425,0,0
"2485",31270,2,"[30,40)",5,3420,0,0
"2486",31270,2,"[40,50)",1,620,0,0
"2487",31270,2,"[40,50)",2,303,0,0
"2488",31270,2,"[40,50)",3,751,0,0
"2489",31270,2,"[40,50)",4,1910,0,0
"2490",31270,2,"[40,50)",5,2561,0,0
"2491",31270,2,"[50,60)",1,415,0,0
"2492",31270,2,"[50,60)",2,219,0,0
"2493",31270,2,"[50,60)",3,517,0,0
"2494",31270,2,"[50,60)",4,1259,0,0
"2495",31270,2,"[50,60)",5,1704,0,0
"2496",31270,2,"[60,83]",1,1855,0,0
"2497",31270,2,"[60,83]",2,844,0,0
"2498",31270,2,"[60,83]",3,2031,0,0
"2499",31270,2,"[60,83]",4,4898,0,0
"2500",31270,2,"[60,83]",5,6934,0,0
"2501",31380,1,"[0,30)",1,1629,0,1
"2502",31380,1,"[0,30)",2,753,0,0
"2503",31380,1,"[0,30)",3,1795,0,0
"2504",31380,1,"[0,30)",4,4628,0,0
"2505",31380,1,"[0,30)",5,6351,0,0
"2506",31380,1,"[30,40)",1,2571,0,0
"2507",31380,1,"[30,40)",2,1246,0,0
"2508",31380,1,"[30,40)",3,2847,0,0
"2509",31380,1,"[30,40)",4,6897,0,0
"2510",31380,1,"[30,40)",5,9561,0,0
"2511",31380,1,"[40,50)",1,1930,0,0
"2512",31380,1,"[40,50)",2,901,0,0
"2513",31380,1,"[40,50)",3,2232,0,0
"2514",31380,1,"[40,50)",4,5210,0,0
"2515",31380,1,"[40,50)",5,7505,0,0
"2516",31380,1,"[50,60)",1,1263,0,0
"2517",31380,1,"[50,60)",2,590,0,0
"2518",31380,1,"[50,60)",3,1441,1,0
"2519",31380,1,"[50,60)",4,3716,0,0
"2520",31380,1,"[50,60)",5,4996,0,0
"2521",31380,1,"[60,83]",1,5235,0,0
"2522",31380,1,"[60,83]",2,2442,0,0
"2523",31380,1,"[60,83]",3,5750,0,0
"2524",31380,1,"[60,83]",4,14422,0,0
"2525",31380,1,"[60,83]",5,19699,0,0
"2526",31380,2,"[0,30)",1,540,0,0
"2527",31380,2,"[0,30)",2,283,0,0
"2528",31380,2,"[0,30)",3,606,0,0
"2529",31380,2,"[0,30)",4,1523,0,0
"2530",31380,2,"[0,30)",5,2122,0,0
"2531",31380,2,"[30,40)",1,885,0,0
"2532",31380,2,"[30,40)",2,432,0,0
"2533",31380,2,"[30,40)",3,981,0,0
"2534",31380,2,"[30,40)",4,2449,0,0
"2535",31380,2,"[30,40)",5,3337,0,0
"2536",31380,2,"[40,50)",1,681,0,0
"2537",31380,2,"[40,50)",2,316,0,0
"2538",31380,2,"[40,50)",3,781,0,0
"2539",31380,2,"[40,50)",4,1890,0,0
"2540",31380,2,"[40,50)",5,2503,0,0
"2541",31380,2,"[50,60)",1,425,0,0
"2542",31380,2,"[50,60)",2,203,0,0
"2543",31380,2,"[50,60)",3,509,0,0
"2544",31380,2,"[50,60)",4,1268,0,1
"2545",31380,2,"[50,60)",5,1702,0,0
"2546",31380,2,"[60,83]",1,1802,0,0
"2547",31380,2,"[60,83]",2,840,0,0
"2548",31380,2,"[60,83]",3,2036,0,0
"2549",31380,2,"[60,83]",4,4947,0,0
"2550",31380,2,"[60,83]",5,7018,0,0
"2551",32020,1,"[0,30)",1,1554,0,1
"2552",32020,1,"[0,30)",2,787,0,0
"2553",32020,1,"[0,30)",3,1853,0,0
"2554",32020,1,"[0,30)",4,4585,0,0
"2555",32020,1,"[0,30)",5,6243,0,0
"2556",32020,1,"[30,40)",1,2624,0,0
"2557",32020,1,"[30,40)",2,1199,0,0
"2558",32020,1,"[30,40)",3,2754,0,0
"2559",32020,1,"[30,40)",4,7164,0,0
"2560",32020,1,"[30,40)",5,9756,0,0
"2561",32020,1,"[40,50)",1,1968,0,0
"2562",32020,1,"[40,50)",2,949,0,0
"2563",32020,1,"[40,50)",3,2112,0,0
"2564",32020,1,"[40,50)",4,5296,0,0
"2565",32020,1,"[40,50)",5,7349,0,0
"2566",32020,1,"[50,60)",1,1377,0,1
"2567",32020,1,"[50,60)",2,596,0,0
"2568",32020,1,"[50,60)",3,1380,0,1
"2569",32020,1,"[50,60)",4,3653,0,0
"2570",32020,1,"[50,60)",5,4996,0,0
"2571",32020,1,"[60,83]",1,5191,0,0
"2572",32020,1,"[60,83]",2,2464,0,0
"2573",32020,1,"[60,83]",3,5716,0,0
"2574",32020,1,"[60,83]",4,14315,0,0
"2575",32020,1,"[60,83]",5,19716,0,0
"2576",32020,2,"[0,30)",1,574,0,0
"2577",32020,2,"[0,30)",2,281,0,0
"2578",32020,2,"[0,30)",3,649,0,0
"2579",32020,2,"[0,30)",4,1508,0,0
"2580",32020,2,"[0,30)",5,2164,0,0
"2581",32020,2,"[30,40)",1,902,0,0
"2582",32020,2,"[30,40)",2,373,0,0
"2583",32020,2,"[30,40)",3,1020,0,0
"2584",32020,2,"[30,40)",4,2470,0,0
"2585",32020,2,"[30,40)",5,3293,0,0
"2586",32020,2,"[40,50)",1,674,0,0
"2587",32020,2,"[40,50)",2,352,0,0
"2588",32020,2,"[40,50)",3,738,0,0
"2589",32020,2,"[40,50)",4,1869,0,0
"2590",32020,2,"[40,50)",5,2711,0,0
"2591",32020,2,"[50,60)",1,444,0,0
"2592",32020,2,"[50,60)",2,223,0,0
"2593",32020,2,"[50,60)",3,510,0,0
"2594",32020,2,"[50,60)",4,1316,0,0
"2595",32020,2,"[50,60)",5,1677,0,0
"2596",32020,2,"[60,83]",1,1807,0,0
"2597",32020,2,"[60,83]",2,864,0,0
"2598",32020,2,"[60,83]",3,2009,0,0
"2599",32020,2,"[60,83]",4,4933,0,0
"2600",32020,2,"[60,83]",5,6736,0,0
"2601",32040,1,"[0,30)",1,1646,0,0
"2602",32040,1,"[0,30)",2,723,0,0
"2603",32040,1,"[0,30)",3,1809,0,0
"2604",32040,1,"[0,30)",4,4526,0,0
"2605",32040,1,"[0,30)",5,6139,0,0
"2606",32040,1,"[30,40)",1,2577,0,0
"2607",32040,1,"[30,40)",2,1167,0,0
"2608",32040,1,"[30,40)",3,2917,0,0
"2609",32040,1,"[30,40)",4,7041,0,0
"2610",32040,1,"[30,40)",5,9639,0,0
"2611",32040,1,"[40,50)",1,1934,0,1
"2612",32040,1,"[40,50)",2,929,0,0
"2613",32040,1,"[40,50)",3,2119,0,0
"2614",32040,1,"[40,50)",4,5549,0,0
"2615",32040,1,"[40,50)",5,7538,0,0
"2616",32040,1,"[50,60)",1,1305,0,1
"2617",32040,1,"[50,60)",2,671,0,0
"2618",32040,1,"[50,60)",3,1442,0,0
"2619",32040,1,"[50,60)",4,3599,0,0
"2620",32040,1,"[50,60)",5,4971,0,0
"2621",32040,1,"[60,83]",1,5156,0,0
"2622",32040,1,"[60,83]",2,2448,0,0
"2623",32040,1,"[60,83]",3,5810,0,0
"2624",32040,1,"[60,83]",4,14366,0,0
"2625",32040,1,"[60,83]",5,20054,0,0
"2626",32040,2,"[0,30)",1,533,0,0
"2627",32040,2,"[0,30)",2,250,0,0
"2628",32040,2,"[0,30)",3,605,0,0
"2629",32040,2,"[0,30)",4,1466,0,0
"2630",32040,2,"[0,30)",5,2063,0,0
"2631",32040,2,"[30,40)",1,884,0,0
"2632",32040,2,"[30,40)",2,391,0,0
"2633",32040,2,"[30,40)",3,1027,1,0
"2634",32040,2,"[30,40)",4,2388,0,0
"2635",32040,2,"[30,40)",5,3268,0,0
"2636",32040,2,"[40,50)",1,671,0,0
"2637",32040,2,"[40,50)",2,335,0,0
"2638",32040,2,"[40,50)",3,745,0,0
"2639",32040,2,"[40,50)",4,1902,0,0
"2640",32040,2,"[40,50)",5,2605,0,0
"2641",32040,2,"[50,60)",1,462,0,0
"2642",32040,2,"[50,60)",2,196,0,0
"2643",32040,2,"[50,60)",3,511,0,0
"2644",32040,2,"[50,60)",4,1207,0,0
"2645",32040,2,"[50,60)",5,1767,0,1
"2646",32040,2,"[60,83]",1,1779,0,1
"2647",32040,2,"[60,83]",2,837,0,0
"2648",32040,2,"[60,83]",3,1961,0,0
"2649",32040,2,"[60,83]",4,4995,0,0
"2650",32040,2,"[60,83]",5,6781,0,0
"2651",32310,1,"[0,30)",1,1564,0,0
"2652",32310,1,"[0,30)",2,740,0,0
"2653",32310,1,"[0,30)",3,1765,0,0
"2654",32310,1,"[0,30)",4,4401,0,0
"2655",32310,1,"[0,30)",5,6269,0,0
"2656",32310,1,"[30,40)",1,2548,0,0
"2657",32310,1,"[30,40)",2,1220,0,0
"2658",32310,1,"[30,40)",3,2812,0,0
"2659",32310,1,"[30,40)",4,7043,0,0
"2660",32310,1,"[30,40)",5,9590,0,0
"2661",32310,1,"[40,50)",1,1981,0,0
"2662",32310,1,"[40,50)",2,940,0,0
"2663",32310,1,"[40,50)",3,2135,0,0
"2664",32310,1,"[40,50)",4,5406,0,0
"2665",32310,1,"[40,50)",5,7404,0,0
"2666",32310,1,"[50,60)",1,1293,0,0
"2667",32310,1,"[50,60)",2,666,0,0
"2668",32310,1,"[50,60)",3,1469,0,0
"2669",32310,1,"[50,60)",4,3561,0,0
"2670",32310,1,"[50,60)",5,4861,0,0
"2671",32310,1,"[60,83]",1,5181,0,0
"2672",32310,1,"[60,83]",2,2512,0,0
"2673",32310,1,"[60,83]",3,5861,0,0
"2674",32310,1,"[60,83]",4,14371,0,0
"2675",32310,1,"[60,83]",5,19714,0,0
"2676",32310,2,"[0,30)",1,569,0,0
"2677",32310,2,"[0,30)",2,263,0,0
"2678",32310,2,"[0,30)",3,661,0,0
"2679",32310,2,"[0,30)",4,1562,0,0
"2680",32310,2,"[0,30)",5,2209,0,0
"2681",32310,2,"[30,40)",1,884,0,0
"2682",32310,2,"[30,40)",2,411,0,0
"2683",32310,2,"[30,40)",3,1016,0,0
"2684",32310,2,"[30,40)",4,2440,0,0
"2685",32310,2,"[30,40)",5,3328,0,0
"2686",32310,2,"[40,50)",1,683,0,0
"2687",32310,2,"[40,50)",2,305,0,0
"2688",32310,2,"[40,50)",3,756,0,0
"2689",32310,2,"[40,50)",4,1885,0,0
"2690",32310,2,"[40,50)",5,2601,0,0
"2691",32310,2,"[50,60)",1,446,0,0
"2692",32310,2,"[50,60)",2,223,0,0
"2693",32310,2,"[50,60)",3,526,0,0
"2694",32310,2,"[50,60)",4,1301,0,1
"2695",32310,2,"[50,60)",5,1732,0,0
"2696",32310,2,"[60,83]",1,1771,0,0
"2697",32310,2,"[60,83]",2,851,0,0
"2698",32310,2,"[60,83]",3,1999,0,0
"2699",32310,2,"[60,83]",4,5063,0,0
"2700",32310,2,"[60,83]",5,6900,0,0
"2701",32360,1,"[0,30)",1,1629,0,0
"2702",32360,1,"[0,30)",2,780,0,0
"2703",32360,1,"[0,30)",3,1833,0,0
"2704",32360,1,"[0,30)",4,4550,0,0
"2705",32360,1,"[0,30)",5,6200,0,0
"2706",32360,1,"[30,40)",1,2528,0,0
"2707",32360,1,"[30,40)",2,1221,0,0
"2708",32360,1,"[30,40)",3,2877,0,0
"2709",32360,1,"[30,40)",4,7024,0,0
"2710",32360,1,"[30,40)",5,9691,0,0
"2711",32360,1,"[40,50)",1,1963,0,0
"2712",32360,1,"[40,50)",2,948,0,0
"2713",32360,1,"[40,50)",3,2163,0,0
"2714",32360,1,"[40,50)",4,5461,0,0
"2715",32360,1,"[40,50)",5,7532,0,0
"2716",32360,1,"[50,60)",1,1313,0,0
"2717",32360,1,"[50,60)",2,617,0,0
"2718",32360,1,"[50,60)",3,1490,0,0
"2719",32360,1,"[50,60)",4,3661,0,0
"2720",32360,1,"[50,60)",5,4975,0,0
"2721",32360,1,"[60,83]",1,5125,0,0
"2722",32360,1,"[60,83]",2,2499,0,0
"2723",32360,1,"[60,83]",3,5856,0,0
"2724",32360,1,"[60,83]",4,14212,0,0
"2725",32360,1,"[60,83]",5,19600,0,0
"2726",32360,2,"[0,30)",1,613,0,0
"2727",32360,2,"[0,30)",2,242,0,0
"2728",32360,2,"[0,30)",3,619,0,0
"2729",32360,2,"[0,30)",4,1629,0,0
"2730",32360,2,"[0,30)",5,2190,0,0
"2731",32360,2,"[30,40)",1,910,0,0
"2732",32360,2,"[30,40)",2,421,0,0
"2733",32360,2,"[30,40)",3,925,0,0
"2734",32360,2,"[30,40)",4,2371,0,0
"2735",32360,2,"[30,40)",5,3357,0,0
"2736",32360,2,"[40,50)",1,688,0,0
"2737",32360,2,"[40,50)",2,308,0,0
"2738",32360,2,"[40,50)",3,718,0,0
"2739",32360,2,"[40,50)",4,1863,0,0
"2740",32360,2,"[40,50)",5,2538,0,0
"2741",32360,2,"[50,60)",1,437,0,0
"2742",32360,2,"[50,60)",2,239,0,0
"2743",32360,2,"[50,60)",3,522,0,0
"2744",32360,2,"[50,60)",4,1230,0,1
"2745",32360,2,"[50,60)",5,1747,0,0
"2746",32360,2,"[60,83]",1,1838,0,0
"2747",32360,2,"[60,83]",2,849,0,0
"2748",32360,2,"[60,83]",3,1918,0,0
"2749",32360,2,"[60,83]",4,4847,0,0
"2750",32360,2,"[60,83]",5,6907,0,0
"2751",32390,1,"[0,30)",1,1560,0,1
"2752",32390,1,"[0,30)",2,759,0,0
"2753",32390,1,"[0,30)",3,1892,0,0
"2754",32390,1,"[0,30)",4,4521,0,0
"2755",32390,1,"[0,30)",5,6291,0,0
"2756",32390,1,"[30,40)",1,2580,0,0
"2757",32390,1,"[30,40)",2,1199,0,0
"2758",32390,1,"[30,40)",3,2839,0,0
"2759",32390,1,"[30,40)",4,6954,0,0
"2760",32390,1,"[30,40)",5,9727,0,0
"2761",32390,1,"[40,50)",1,2005,0,0
"2762",32390,1,"[40,50)",2,913,0,1
"2763",32390,1,"[40,50)",3,2186,0,0
"2764",32390,1,"[40,50)",4,5487,0,0
"2765",32390,1,"[40,50)",5,7486,0,0
"2766",32390,1,"[50,60)",1,1287,0,0
"2767",32390,1,"[50,60)",2,584,0,0
"2768",32390,1,"[50,60)",3,1481,0,0
"2769",32390,1,"[50,60)",4,3549,0,0
"2770",32390,1,"[50,60)",5,5055,0,0
"2771",32390,1,"[60,83]",1,5208,0,0
"2772",32390,1,"[60,83]",2,2473,0,0
"2773",32390,1,"[60,83]",3,5869,0,0
"2774",32390,1,"[60,83]",4,14147,0,0
"2775",32390,1,"[60,83]",5,19777,0,0
"2776",32390,2,"[0,30)",1,530,0,0
"2777",32390,2,"[0,30)",2,299,0,0
"2778",32390,2,"[0,30)",3,660,0,0
"2779",32390,2,"[0,30)",4,1504,0,0
"2780",32390,2,"[0,30)",5,2177,0,0
"2781",32390,2,"[30,40)",1,922,0,0
"2782",32390,2,"[30,40)",2,438,0,0
"2783",32390,2,"[30,40)",3,962,0,0
"2784",32390,2,"[30,40)",4,2415,0,0
"2785",32390,2,"[30,40)",5,3290,0,0
"2786",32390,2,"[40,50)",1,705,0,0
"2787",32390,2,"[40,50)",2,319,0,0
"2788",32390,2,"[40,50)",3,737,0,0
"2789",32390,2,"[40,50)",4,1911,0,0
"2790",32390,2,"[40,50)",5,2587,0,0
"2791",32390,2,"[50,60)",1,465,0,0
"2792",32390,2,"[50,60)",2,226,0,0
"2793",32390,2,"[50,60)",3,527,0,0
"2794",32390,2,"[50,60)",4,1321,0,0
"2795",32390,2,"[50,60)",5,1665,0,0
"2796",32390,2,"[60,83]",1,1835,0,0
"2797",32390,2,"[60,83]",2,827,0,0
"2798",32390,2,"[60,83]",3,1952,0,0
"2799",32390,2,"[60,83]",4,4902,0,0
"2800",32390,2,"[60,83]",5,6900,0,0
"2801",33030,1,"[0,30)",1,1638,0,0
"2802",33030,1,"[0,30)",2,705,0,0
"2803",33030,1,"[0,30)",3,1776,0,0
"2804",33030,1,"[0,30)",4,4605,0,0
"2805",33030,1,"[0,30)",5,6160,0,0
"2806",33030,1,"[30,40)",1,2599,0,0
"2807",33030,1,"[30,40)",2,1237,0,0
"2808",33030,1,"[30,40)",3,2901,0,0
"2809",33030,1,"[30,40)",4,7049,0,0
"2810",33030,1,"[30,40)",5,9609,0,0
"2811",33030,1,"[40,50)",1,1940,0,0
"2812",33030,1,"[40,50)",2,959,0,0
"2813",33030,1,"[40,50)",3,2087,0,0
"2814",33030,1,"[40,50)",4,5367,0,0
"2815",33030,1,"[40,50)",5,7563,0,0
"2816",33030,1,"[50,60)",1,1314,0,0
"2817",33030,1,"[50,60)",2,653,0,0
"2818",33030,1,"[50,60)",3,1454,0,0
"2819",33030,1,"[50,60)",4,3627,0,0
"2820",33030,1,"[50,60)",5,4892,0,0
"2821",33030,1,"[60,83]",1,5220,0,0
"2822",33030,1,"[60,83]",2,2484,0,0
"2823",33030,1,"[60,83]",3,5733,0,0
"2824",33030,1,"[60,83]",4,14282,0,0
"2825",33030,1,"[60,83]",5,19854,0,0
"2826",33030,2,"[0,30)",1,532,0,0
"2827",33030,2,"[0,30)",2,289,0,0
"2828",33030,2,"[0,30)",3,640,0,0
"2829",33030,2,"[0,30)",4,1563,0,1
"2830",33030,2,"[0,30)",5,2209,0,0
"2831",33030,2,"[30,40)",1,855,0,0
"2832",33030,2,"[30,40)",2,408,0,0
"2833",33030,2,"[30,40)",3,984,0,0
"2834",33030,2,"[30,40)",4,2426,0,0
"2835",33030,2,"[30,40)",5,3386,0,0
"2836",33030,2,"[40,50)",1,660,0,0
"2837",33030,2,"[40,50)",2,324,0,0
"2838",33030,2,"[40,50)",3,812,0,0
"2839",33030,2,"[40,50)",4,1917,0,0
"2840",33030,2,"[40,50)",5,2487,0,0
"2841",33030,2,"[50,60)",1,475,0,0
"2842",33030,2,"[50,60)",2,213,0,0
"2843",33030,2,"[50,60)",3,507,0,0
"2844",33030,2,"[50,60)",4,1297,0,0
"2845",33030,2,"[50,60)",5,1755,0,1
"2846",33030,2,"[60,83]",1,1781,0,0
"2847",33030,2,"[60,83]",2,858,0,0
"2848",33030,2,"[60,83]",3,1973,0,0
"2849",33030,2,"[60,83]",4,4987,0,0
"2850",33030,2,"[60,83]",5,6652,0,0
"2851",33042,1,"[0,30)",1,1692,0,0
"2852",33042,1,"[0,30)",2,793,0,0
"2853",33042,1,"[0,30)",3,1753,0,0
